country,mobile_subs,internet_users,fixed_internet,mobile_broadband,nri_usage,mci_afford,mci_consumer,fixed_bb,hh_mobile,hh_computer,hh_internet,ind_computer,ind_mobile,internet_gender_gap,ind_internet,mobile_cell,fixed_tel,Cost_1_GB_Share_GNICM,access_a4ai,overall_a4ai,mobile_tariffs,handset_prices,taxation,inequality,smartphone_cost,prepaid_cost,postpaid_cost,fixed_bb_cost,arpu,wireless_market_share,bb_market_share,barrier_fam,barrier_nodocs,barrier_nofunds,barrier_noneed,barrier_relig,barrier_tooexpens,barrier_toofar,barrier_trust,v2smgovfilprc,v2smgovshut,v2smgovsm,v2smgovsmalt,v2smgovsmcenprc,v2smregcon,v2smdefabu,v2smarrest,v2x_civlib,v2x_clpol,v2x_clpriv,press_freedom,access_obstacles,content_limits,user_violations,fotn_total,v2smgovdom,v2smgovab,v2smpardom,v2smparab,v2smfordom,v2smforads,v2smprivcon,v2smgovsmmon,v2smprivex,v2smregcap,v2smregapp,v2smlawpr,v2smgovcapsec,v2smpolcap,itu_gci,ncsi,v2smgovfilcap,v2smgovshutcap,gov_support,stability_integrity,products_outlets,consumer_protection,infrastructure_eiu,overall_eiu,acct,borrow,dig_pay,mm,acct_gender_gap,borrow_gender_gap,dig_pay_gender_gap,mm_gender_gap,acct_wealth_gap,borrow_wealth_gap,dig_pay_wealth_gap,mm_wealth_gap,acct_age_gap,borrow_age_gap,dig_pay_age_gap,mm_age_gap,acct_ed_gap,borrow_ed_gap,dig_pay_ed_gap,mm_ed_gap,acct_rural_gap,borrow_rural_gap,dig_pay_rural_gap,mm_rural_gap,mci_infra,mci_infra_coverage,cov_2G,cov_3G,cov_4G,mci_infra_performance,download,upload,latency,mci_infra_enabling,elect,bandwidth_gsma,servers,tlds,ixps,mci_infra_spectrum,spectrum_dd,spectrum_low,spectrum_high,mmri,mmri_auth,mmri_consumer,mmri_transact,mmri_kyc,mmri_agent,mmri_infra,copy_paste,create_pres,install_soft,move_device,move_file,new_device,sent_email,use_spreadsheet,write_program,copy_paste_gender_gap,create_pres_gender_gap,install_soft_gender_gap,move_device_gender_gap,move_file_gender_gap,new_device_gender_gap,sent_email_gender_gap,use_spreadsheet_gender_gap,write_program_gender_gap,mci_content,ict_laws,nri_enviro,v2smonex,v2smonper,v2smmefra,v2smorgviol,v2smorgavgact,v2smorgelitact,v2smcamp,v2smpolsoc,v2smpolhate,open_data,open_gov,public_laws,right_to_info,civic_part,complaint,db_score,db_trade,db_startbiz,iipd,dtri,fiscal_market,establishment,data_restrictions,trading_restrictions,tert_enroll,mgmt_school,ed_quality,stem_quality,sec_enroll,adult_lit,knowledge_jobs,internet_schools,tech_abs,inno_capacity,pct_patents,b2b_use,b2c_use,staff_training,tech_avail,ict_vision,online_services,ict_promotion,ict_gov_efficiency,e_participaton,gov_procure,ws_PC1
Azerbaijan,110.905363353238,61,19.9484239802322,61.4637987818458,4.433008657664402,57.29119962273222,69.00141018662607,18.1965653276127,91.8,64.1,78.2,71.7,88,0.09199522102747912,79.7999954887896,103.921418654959,16.8993491857963,NA,NA,NA,65.24277157253688,22.72909084955851,61.589112877845764,92.90909160267223,NA,NA,NA,NA,NA,NA,NA,0.2106056809425354,0.4239509701728821,0.6859516501426697,0.042580630630254745,0.05560240522027016,0.39419254660606384,0.14713124930858612,0.4192703664302826,-1.963,-1.727,-1.6,-2.461,-1.811,-2.505,-1.627,-1.584,0.369,0.227,0.394,56.46565124,13,21,26,60,-3.288,-2.995,-0.933,-1.43,-1.442,-1.867,-3.106,-3.046,-0.372,1.807,-1.062,-2.07,0.593,-0.56,0.653,23.38,1.802,1.231,NA,NA,NA,NA,NA,NA,0.28571203351020813,0.15120333433151245,0.2457684427499771,NA,0.05831166877288244,0.28580244013112993,0.12962459222526507,NA,0.4891325719351681,0.4182281081805391,0.505409504657726,NA,0.6360632709641021,0.6965347839895175,0.6330715996177959,NA,0.3150377541902537,0.3485893168600119,0.39068101400804617,NA,0.2924537168147593,0.1787141507845998,0.2704686725913967,NA,54.44249003728384,77.25599952316284,100,94.9999988079071,48.14,55.94264900475217,41.06490135192871,43.16606521606445,83.59698044626336,64.28308536101375,100,54.56991423044987,59.70703697292928,46.46243453025818,0,8.131392033532908,0,20.166667302449547,11.708738780122852,NA,NA,NA,NA,NA,NA,NA,64.4,6.4,8.1,4.1,66.4,14.2,54.2,21,0.7,0.054380664652567995,0.04545454545454543,0.05952380952380952,0.04761904761904766,0.05278592375366581,0.05479452054794513,0.05385996409335727,0.055555555555555684,0,37.997610552079045,4.956210991,3.9407754829113912,0.517,-2.5,-1.374,0.222,0.899,-1.257,1.045,-1.073,-1.543,NA,NA,NA,NA,NA,NA,76.70888,96.15716,77.04366,46.99,NA,NA,NA,NA,NA,23.15973,3.273654061664268,3.089141354398712,3.330865749483159,102.79574,99.81078,23.430880531838625,4.294941556820308,4.732328488773235,4.101027240784838,0.46901985787600964,5.233042183113371,4.91578586587355,3.7336674947814323,5.003559656947617,5.236934865668411,0.43307,5.368444858492689,5.356152086972346,0.43137,4.153780694540554,-0.5862125582980658
Bahrain,173.27393347722,90.99998,21.3949591960783,126.186081357864,5.333116356271597,55.60325169636847,69.03974918726719,11.5715354335224,99.8,94.8,97.5,71.3,100,0.0020263424518743955,98.6434290082183,133.34093686562,18.3687747141348,NA,NA,NA,55.30130516399036,23.051917552947998,99.87043749570148,60.61598691073331,NA,NA,NA,NA,NA,NA,NA,0.4619203209877014,0.22127772867679596,0.5634151697158813,0.024416351690888405,0.05636829137802124,0.20113344490528107,0.1197071447968483,0.07627969235181808,-2.482,-2.277,-0.353,-1.362,-1.461,-2.483,-3.094,-3.228,0.098,0.035,0.166,60.23224499,10,27,34,71,-2.585,-3.119,-1.394,-1.296,-2.643,-2.463,-2.251,-3.449,-1.013,0.311,-1.759,-0.658,1.226,-0.789,0.585,NA,1.937,1.192,NA,NA,NA,NA,NA,NA,0.8261284828186035,0.3632415235042572,0.7726433277130127,NA,0.12636422377762035,0.4514250272424322,0.21028021883591597,NA,0.12986497836670152,0.25806280246270086,0.1908750949744945,NA,0.21268620943142938,0.46822162850269095,0.22714154855285415,NA,0.14487912796978458,0.35491183175193775,0.20545012164710313,NA,-0.024008494577542384,-0.005871174004253073,0.004987424017211091,NA,63.07754148859293,100,100,100,100,52.21195632254171,30.834786891937256,41.320908864339195,84.48017321134868,67.48789503611853,100,64.31560347327846,60.644046647116646,54.52972650527954,0,19.581877923033552,0,32.66666730244954,37.28155560726755,NA,NA,NA,NA,NA,NA,NA,61.9,41.4,49.7,71.2,78.5,45.3,79.4,44.3,20.4,-0.016260162601626018,0.028708133971291766,0.19020715630885124,0.16069057104913673,0.0189873417721519,0.18219461697722564,0.12891566265060245,0.23908523908523907,0.1972477064220184,65.00688811060131,4.528279703,4.644879125640725,0.306,-2.044,1.397,-1.957,1.396,0.563,0.391,-2.612,-1.507,NA,NA,NA,NA,NA,NA,76.02665,89.59156,78.67767,22.5,NA,NA,NA,NA,NA,36.83768,4.5729634431329105,4.594288441214231,4.563658415445007,99.37626,95.70295,NA,5.278274616864648,5.341792436061494,3.936904428736998,2.8468873578686846,5.3709705267802335,4.5067892697778085,4.7866563173803955,5.738904408653184,5.218081628214016,0.937,5.146640719517624,5.372927383385083,0.82352,4.105276597372376,-1.8897879771644528
Belarus,NA,NA,NA,NA,NA,64.04456764414455,85.91607753506494,33.8691285175312,97.1,70,72.4,72.4,96.6,0.003783102143757846,79.1298866919307,122.925228008286,47.4876005237491,NA,NA,NA,71.955142647329,46.54608567555746,53.01645062863827,89.4545451077548,NA,NA,NA,NA,NA,NA,NA,0.47274133563041687,0.15396182239055634,0.5435022115707397,0.04322827607393265,0.03564825281500816,0.14801618456840515,0.2517473101615906,0.2574341595172882,-0.781,-0.549,0.654,1.305,0.579,-0.83,-0.86,0.345,0.628,0.406,0.773,51.65957848,14,21,29,64,0.045,0.568,0.907,1.326,-1.152,-0.102,-1.984,-1.212,-0.941,0.294,-0.208,-0.273,1.027,-1.102,0.578,55.84,1.503,1.327,NA,NA,NA,NA,NA,NA,0.8115588426589966,0.21459567546844482,0.7865252494812012,NA,-0.00499171447569949,-0.13870550781852461,0.014350937618299524,NA,0.13108639960534346,0.1606048755305635,0.11575384560675193,NA,0.3511204610833001,0.4006502348249457,0.35717275435531126,NA,0.6200157444979724,0.9112437302708313,0.68505750340098015,NA,0.07973487661080614,0.16658813193723443,0.09231277088361485,NA,60.793046413314016,86.58000111579895,99.90000128746033,99.00000095367432,67.5000011920929,54.92571075060214,26.616778373718265,52.290566762288414,85.86978711579975,74.88077380262675,100,67.36976905372016,77.83805601765646,58.415358066558845,13.184262812137604,16.82589046434167,0,21.333333651224773,35.88349638313346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0430524733168,NA,NA,0.556,0.4,0.46,2.24,0.515,-0.907,-0.264,-0.79,-0.136,NA,0.46,0.41,0.5,0.36,0.55,74.29113,93.52188,96.50693,62.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.706479975298135
Syria,NA,NA,NA,NA,NA,NA,NA,7.84392758312941,NA,NA,NA,NA,NA,NA,34.2534019252321,98.3740036991318,16.1699072478777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.802,-1.684,-1.147,-0.414,-1.059,-2.618,-2.651,-2.805,0.111,0.115,0.184,68.3144374,20,26,37,83,-3.126,-3.099,-2.735,-3.346,-2.113,-2.284,-0.326,-1.597,-1.652,0.306,-1.5,-1.874,0.768,0.561,0.237,NA,2.548,1.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564,-1.737,0.797,-2.017,1.596,0.931,-0.964,-2.201,-0.989,NA,NA,NA,NA,NA,NA,41.96812,80.13513,29.83047,9.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.763148920967743
Albania,105.469965746985,60.1,6.5737158729496,30.8725116648924,3.594252818176106,50.68198284868038,75.89536918457021,12.5145174382705,92,21.6,30.2,NA,NA,NA,71.8470405043844,94.1769982724769,8.58308414910814,NA,NA,NA,50.728378055071595,37.245543797810875,34.53994020819664,86.90909125588158,NA,NA,NA,NA,NA,NA,NA,0.22250382602214813,0.20825378596782684,0.7654399871826172,0.020406896248459816,0.06311831623315811,0.4029128849506378,0.2632084786891937,0.1641322672367096,-0.095,0.449,1.31,-0.518,1.545,0.731,-0.006,1.696,0.867,0.803,0.901,29.83647335,NA,NA,NA,NA,-0.168,-0.319,-0.079,-0.426,0.119,0.317,0.874,-0.642,1.464,0.324,-0.217,0.031,-0.563,-0.108,0.631,42.86,-0.278,-0.958,NA,NA,NA,NA,NA,NA,0.39317503571510315,0.12524476647377014,0.2882237136363983,0.023777620866894722,0.09431967558517984,0.22739656722992177,0.0734872417160968,7.387413785772361e-4,0.5480907342119601,0.6023590094931671,0.6661959666816792,0.8638020028105662,0.31018314265647645,0.07025251646558904,0.2916512654668601,-3.529976251413535,0.5034160371222557,0.532873469982774,0.5378435962373372,0.8159746878079657,0.2377061214991702,0.17003090052937322,0.2543534229473271,0.22062387935369304,67.26475035510929,97.17200040817261,99.86000061035156,97.00000286102295,95.99999785423279,62.218439816034326,54.460487365722656,47.99596468607585,84.1988673963045,71.1877660452931,100,59.490713455929836,63.31412545960661,60.06418943405152,43.463143706321716,26.050325393942927,0,28.666667938232422,58.048548017989845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.726043518533885,3.097188858,3.8192602307011843,2.41,0.285,-0.149,0.699,0.369,0.643,0.929,-0.382,-1.081,36,0.52,0.43,0.53,0.59,0.52,67.74847,91.75909,96.29094,31.85,NA,NA,NA,NA,NA,62.70685,4.3138444045206885,4.502365230346893,4.817680807046957,96.42609,97.62414,17.67428406132485,4.781927155448006,4.073017033938408,3.5797459523994606,0.23584639749804998,3.983777943524447,4.235139130879116,4.333790189903099,3.947463068428573,3.8551579933900095,0.44881,3.6249686264491583,3.827560643883018,0.52941,3.82976825604072,0.12990862661160796
The Bahamas,NA,NA,NA,NA,NA,66.6124469554334,78.04131311246576,22.5774497778999,NA,NA,NA,NA,NA,NA,85,98.9508268138171,29.42015418645,NA,NA,NA,74.91333682127673,62.49508857727051,62.40414213389158,64.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.41076602097408,99.00000095367432,99.00000095367432,99.00000095367432,99.00000095367432,46.718733254929035,27.352702617645264,29.20015017191569,83.60334697522616,74.74902458558842,100,74.47463187224899,74.68878341304574,79.89477157592773,0,43.72670420637699,49.655169801111164,41.66666666666667,37.28155560726755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.54054673639679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,59.87155,87.03235,53.074,23.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4582279792820927
Barbados,NA,NA,NA,NA,NA,55.888491166191116,83.31891715324375,34.1165429928028,NA,NA,NA,NA,NA,NA,81.7607783931079,122.572835009646,44.4433978391088,NA,NA,NA,50.88865983365761,55.98694483439128,71.12904605455697,48.00000277432528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541,1.421,1.008,0.485,0.556,1.673,1.536,1.31,0.899,0.915,0.916,NA,NA,NA,NA,NA,1.255,1.555,0.232,1.301,1.393,1.23,-0.212,0.939,-0.554,-1.141,0.824,0.198,0.093,0.283,0.173,NA,-1.127,-1.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.85788985816535,95.39999842643738,99.59999918937683,93.69999766349792,94.9999988079071,53.881951661137805,40.72537422180176,36.0517946879069,84.86868607370477,71.14446331137323,100,69.90772040490609,67.24049063300471,74.35633659362793,0,24.222060848090745,0,70.11110941569011,29.142397042722063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.63760243986256,NA,NA,0.062,0.27,0.565,0.257,0.031,-0.408,1.149,1.871,1.726,4,NA,NA,NA,NA,NA,57.90615,86.36698,62.84504,29.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8960047437849799
Bhutan,82.0700618638577,34.37,3.26287437038895,28.1711758312956,3.2668074952883575,62.640631066578806,50.63536254390651,2.26607528221552,97,23.6,44.3,NA,NA,NA,48.1064158774574,93.2615577130071,2.91825956934628,NA,NA,NA,73.99096614182596,35.84144115447998,74.99999962747097,73.45454476096414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14,-1.538,-1.476,-1.856,-1.18,-0.294,-0.139,-1.363,0.752,0.726,0.641,29.81081434,NA,NA,NA,NA,-1.139,0.629,0.731,-0.721,-1.19,-1.744,-0.689,-0.979,-0.93,-0.968,0.52,-0.336,-1.374,-1.299,0.181,12.99,-1.215,-1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.11000125318158,76.78800106048584,98.00000190734863,87.97000050544739,55.000001192092896,38.97246537849917,20.76974630355835,28.80804379781087,67.3396060341283,71.06922334420403,100,49.248889440288266,54.31518837372516,48.9294970035553,100,55.840083263226354,82.75861633518528,58.333333333333336,19.805826416360883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44559701775804,3.305255124,4.063753742419749,0.134,-0.899,1.05,0.09,0.107,-0.921,-0.066,1.597,1.035,23,NA,NA,NA,NA,NA,65.97305,86.35499,94.24843,9.61,NA,NA,NA,NA,NA,10.92693,3.7800253052832717,4.048599260944431,3.84454860586231,84.19769,64.88745,14.811542991755003,3.8398660088999796,3.9116659512106398,3.752558320861752,0,3.8773610820204523,3.462715176303508,3.7826087474823,4.1010041283348855,4.3353736291497444,0.24409,4.112599090196319,4.220624692965362,0.35294,3.69435180930768,0.23039806679287542
Bosnia and Herzegovina,91.2789502884636,60.8,14.1814645992178,27.7641443379508,3.200057053208105,54.372662509706885,73.14849167125698,20.865512910189,85.3,63.8,69.2,61,NA,0.05662983425414376,70.1201350394885,104.125634603669,19.630466993088,NA,NA,NA,47.8605945182569,41.11452102661133,66.03700425475836,72.36363497647372,NA,NA,NA,NA,NA,NA,NA,0.32528746128082275,0.12766657769680023,0.5118577480316162,0.07619715481996536,0.003186192363500595,0.07888409495353699,0.07154297828674316,0.09091351926326752,1.224,1.455,1.452,1.117,1.311,1.345,0.707,0.438,0.776,0.744,0.851,29.02462866,NA,NA,NA,NA,-0.157,1.281,-0.833,0.111,-0.917,-0.34,0.373,1.172,-0.473,-0.746,2.297,-0.375,-0.697,-0.572,0.204,NA,-0.827,-1.141,NA,NA,NA,NA,NA,NA,0.5884349942207336,0.14734533429145813,0.5026570558547974,NA,0.133508056667874,0.24950310226593125,0.1881472889009623,NA,0.28454648660838366,0.2786217163234146,0.32515831616105156,NA,0.40156419706265445,0.7827698707500034,0.4208642124334429,NA,0.4308142211803018,0.40404376295534944,0.4897102448764312,NA,-4.750665523670723e-5,0.08845957263309782,0.0062336464534281585,NA,45.78182278031154,57.99999952316284,100,94.9999988079071,0,37.64619896286412,18.50000023841858,12.333333492279053,82.10526315789474,70.05923302830402,100,60.51573970892308,73.01503705209032,54.75516319274902,0,15.380583144213235,0,25.999999046325684,29.08738095699457,NA,NA,NA,NA,NA,NA,NA,28.1,12.5,22.3,59.7,59.6,NA,NA,9.2,2.1,0.15635179153094464,0.2620689655172414,0.20400000000000007,0.11041009463722398,0.056910569105691054,NA,NA,-0.03333333333333341,0.6969696969696969,50.259335372708364,2.540816307,3.3233333500397437,1.041,0.138,-1.762,-1.451,1.502,0.047,0.133,-1.624,-1.041,26,0.59,0.53,0.68,0.58,0.57,65.44253,60.03444,95.7339,45.35,NA,NA,NA,NA,NA,22.10831,3.284313678741455,2.355769157409668,3.598039150238037,89,98.47681,NA,3.942307710647583,4.417498,2.990384578704834,1.7065368600192545,3.9708738327026367,3.980769157409668,2.913461446762085,4.15533971786499,2.630000114440918,0.28346,2.3299999237060547,2.5999999046325684,0.23529,2.3535354137420654,1.9582434942336775
Iraq,NA,NA,NA,NA,NA,48.69883378843466,43.781448001411384,11.6885433578952,NA,81.2,73.1,NA,90,0.479145473041709,49.35999889,94.8829695891095,7.0381853378294,NA,NA,NA,36.27434602891556,56.17631276448567,24.99999962747097,79.8181811246005,NA,NA,NA,NA,NA,NA,NA,0.09996677190065384,0.2514297664165497,0.7663381695747375,0.022896118462085724,0.1260230392217636,0.45888692140579224,0.2638431191444397,0.2568585276603699,-0.255,-0.988,-0.879,0.232,-0.781,-0.176,-0.261,-0.831,0.472,0.646,0.393,52.47656789,NA,NA,NA,NA,-1.332,-0.636,-1.495,-2.019,-1.027,-1.909,-1.75,0.103,-1.219,-0.432,1.693,-2.146,1.641,1.026,0.263,NA,1.014,-0.858,NA,NA,NA,NA,NA,NA,0.20325517654418945,0.030542002990841866,0.1905851513147354,0.04214755445718765,0.16151489377762382,0.1345536765252991,0.3184100150197683,0.7962626480448164,0.2612494494929295,0.6262306330720295,0.32303159296608663,0.4127586790412792,0.37137971285011423,0.1333175362080604,0.36203717251036743,0.22561722262203188,0.3340161999709115,0.843413926229581,0.2700165740911093,0.1921287502770828,0.08687833865484906,0.12541939547528885,0.03133881727321437,0.25951869108241915,35.20591762480675,60.86399867630005,99.91999864578247,92.00999736785889,10.190000000000001,19.43235514456766,6.741611957550049,10.752198696136475,40.80325478001645,40.029933320120136,100,0,33.43311106706712,21.595587730407715,0,15.55512407261208,0,38.22222073872884,22.601942642475173,80.80506321122809,88.63836396582967,72.5,92.25702680986129,70,93.33333333333333,50,24.7,7.2,23,6.9,48.9,8.3,37.6,6.8,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.09505140310215,NA,NA,1.096,0.35,-1.585,-3.86,3.056,2.69,1.635,-2.146,-1.404,NA,NA,NA,NA,NA,NA,44.70443,77.25113,25.32623,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.221616642038466
North Macedonia,105.501950736898,68.06,16.7941704601614,49.5235800598928,4.15813000868449,56.09856233294263,72.83852912673838,19.9363212970791,NA,67.3,69.2,66.4,61.5,0.043263288009888747,79.1677551850871,98.455849064575,18.0244239319391,NA,NA,NA,55.386407929237436,39.12952740987142,66.53708908706903,72.18181956898081,NA,NA,NA,NA,NA,NA,NA,0.5353200435638428,0.22876131534576416,0.5041788816452026,0.06160225346684456,0.007499852683395147,0.19041137397289276,0.09391411393880844,0.1406930685043335,0.307,1.056,0.818,0.164,0.249,0.636,0.616,0.714,0.781,0.818,0.812,31.6617345,NA,NA,NA,NA,0.41,0.647,-0.302,-0.051,-1.005,-1.137,0.253,-0.554,1.499,0.087,0.033,0.202,-0.46,-0.267,0.8,NA,-0.929,-0.863,NA,NA,NA,NA,NA,NA,0.7656877040863037,0.20490097999572754,0.6579528450965881,NA,0.09305768344892501,0.12617679746641067,0.12980805113897442,NA,0.19797564675861923,0.6073594139359844,0.318636387684617,NA,0.4504459452321288,0.6993491414190829,0.4800808305875821,NA,0.3292107359813967,0.8298377505790395,0.42540404198727866,NA,0.04746784006486634,0.24031465516739836,0.08161710837507996,NA,72.89432790860788,99.73999977111816,99.6999979019165,100,99.50000047683716,59.61575650332267,46.49813175201416,52.999286651611335,79.34985110634251,66.9503364971501,100,60.79581579034975,62.371972533483934,63.029348850250244,0,58.487668634228,62.06896225138896,41.66666666666667,63.495149393627536,NA,NA,NA,NA,NA,NA,NA,31.6,21.1,17.6,40.2,40.3,23.8,NA,21.4,2.9,-0.03215434083601286,-0.04368932038834944,0.19072164948453607,0.026960784313725353,0.0671462829736212,0.42000000000000004,NA,0.013888888888888921,0.16129032258064516,44.6801494195512,4.562217862,4.405876256038141,1.051,0.233,-1.297,-1.471,1.308,1.162,1.215,-1.968,-1.485,31,0.57,0.57,0.61,0.58,0.54,80.74807,88.6177,93.87026,49.72,NA,NA,NA,NA,NA,39.35075,4.007759738418291,3.8237651761972677,4.29873392536955,82.03432,97.82632,26.311214140828742,5.178067023799104,4.172330304341506,3.7431059261537944,1.4474971086245254,4.726243602104907,4.331043302787925,3.651136897644907,5.044756432299344,4.820953216192857,0.24409,4.877795392162395,4.780853904868072,0.21568,3.9027578551814237,NA
Mauritania,94.1992848711882,10.7,0.200780181590616,14.4238223677655,2.512758501429201,47.470844187971316,40.22664731520162,0.300273907396544,NA,NA,NA,NA,NA,NA,20.80096366143,103.70605042158,1.36167926286412,NA,NA,NA,48.47296709966178,16.92138115564982,74.89906288683414,64.36363567005505,NA,NA,NA,NA,NA,NA,NA,0.13048000633716583,0.19329611957073212,0.5122900009155273,0.027117229998111725,0.06206896901130676,0.24106377363204956,0.15909413993358612,0.09235188364982605,0.3,0.256,0.478,-1.594,-0.423,-2.172,-0.319,-1.18,0.448,0.587,0.344,28.75001924,NA,NA,NA,NA,-0.971,-1.191,-0.855,-1.183,0.17,-0.687,-0.172,-1.329,-1.124,-0.728,-0.429,0.76,0.418,-1.387,0.107,NA,0.526,1.49,NA,NA,NA,NA,NA,NA,0.19031059741973877,0.09245295077562332,0.1568984091281891,0.04012377932667732,0.44669588233796426,0.35712764030355876,0.469371705447497,-0.061902836441943825,0.5465030608633852,0.39166567498027216,0.47019030050170885,0.27315202359550617,0.48036403778162085,0.541036919473668,0.4256427400831964,-0.05775792691979978,0.5758284680123866,0.45296871921600795,0.6053025807703981,0.16561132127839825,0.24793211900721668,0.11925931746156465,0.32144006319903917,0.5738768198190545,27.009355852492924,35.82800030708313,94.9999988079071,42.07000136375427,0,14.900877224771598,6.050000190734863,7.5999999046325675,31.052631578947366,33.53837843104563,37.54017777817113,46.53556036088557,27.718856631095402,37.19342887401581,0,25.415084533636907,25.768022825673974,25.205151240030926,25.08126861164981,33.25,10,50,0,59.99999999999999,51.666666666666664,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.831929866815578,2.917716069,2.83214531322106,-0.107,0.167,1.892,-0.172,1.744,1.794,-0.223,-1.405,-0.655,NA,NA,NA,NA,NA,NA,51.06288,92.23607,60.29745,13.96,NA,NA,NA,NA,NA,5.46516,3.178109120033883,2.4783895105928986,2.8642194735037316,29.93532,52.102,NA,2.1158333185556772,4.18332090079687,2.586728257101935,0,4.6432020702877566,2.7752096421009784,2.584757856420569,4.380942017323262,3.0676523492142964,0.04724,3.1269797312246785,3.01553246395008,0.07843,2.678482743856069,-2.5734595293501354
